codigos_folleto,descripcion_producto,categoria,marca,gramaje,unidad_medida,promocion,vigencia,precio_regular,precio_oferta,revision,observaciones,Pagina,upc_catalogo,date,canal,item,url_sku
795119,ACC 200 y 600 mg c/20 tabs. efervescentes,Medicamentos,ACC,20,tabs. efervescentes,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7502216931220.0,2025-12-15,Farmacias Benavides,Acc 200 mg Acetilcisteína Efervescentes 20 ud Tabletas,https://www.benavides.com.mx/acc-200-mg-acetilcisteina-efervescentes-20-ud-tabletas
677299,Vick VapoRub tarro,Medicamentos,Vick,50,g,a solo $95,del 1 al 31 de diciembre de 2025,,95.0,,En la compra de cualquier antigripal.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7590002012468.0,2025-12-15,Farmacias Benavides,Vick Vaporub 5.26 g Alcanfor/2.82 g Mentol/1.33 g Aceite de Eucalipto Ungüento 50 g,https://www.benavides.com.mx/vick-vaporub-526-g-alcanfor282-g-mentol133-g-aceite-de-eucalipto-unguento-50-g
1010818,Afrin No Drip CSE Congestión Severa suspensión nasal,Medicamentos,Afrin,15,ml,a solo $115,del 1 al 31 de diciembre de 2025,,115.0,,En la compra de cualquier antigripal.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501050623766.0,2025-12-15,Farmacias Benavides,Afrin No Drip Cse 0.50 mg/ml Oximetazolina Spray Nasal 15 ml,https://www.benavides.com.mx/afrin-no-drip-cse-050-mgml-oximetazolina-spray-nasal-15-ml
745448,MULTIPLE_PRODUCTOS,Medicamentos,Stérimar,,,40% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la segunda pieza de la misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501080912083.0,2025-12-15,Farmacias Benavides,Sterimar Uso Diario Solución de Agua de Mar 50 ml Spray nasal,https://www.benavides.com.mx/sterimar-uso-diario-solucion-de-agua-de-mar-50-ml-spray-nasal
684422,MULTIPLE_PRODUCTOS,Medicamentos,Stérimar,,,40% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la segunda pieza de la misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501080912076.0,2025-12-15,Farmacias Benavides,Sterimar Uso Diario Solución de Agua de Mar en Fina Microdifusión Spray 100 ml,https://www.benavides.com.mx/sterimar-uso-diario-solucion-de-agua-de-mar-en-fina-microdifusion-spray-100-ml
1000727,MULTIPLE_PRODUCTOS,Medicamentos,Stérimar,,,40% desc. en la 2a pieza misma presentación,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la segunda pieza de la misma presentación.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501080912274.0,2025-12-15,Farmacias Benavides,Sterimar Bebé Solución de Agua de Mar Spray Nasal 50 ml,https://www.benavides.com.mx/sterimar-bebe-solucion-de-agua-de-mar-spray-nasal-50-ml
678805,Vantal bucofaríngeo solución,Medicamentos,Vantal,40 y 360,ml,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501123018031.0,2025-12-15,Farmacias Benavides,Vantal 0.15 g/100 ml Bencidamina Solución Bucofaríngea 360 ml Frasco,https://www.benavides.com.mx/vantal-015-g100-ml-bencidamina-solucion-bucofaringea-360-ml-frasco
724890,Vantal bucofaríngeo solución,Medicamentos,Vantal,40 y 360,ml,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,7501123018024.0,2025-12-15,Farmacias Benavides,Vantal 0.15 g/100 ml Bencidamina Solución Bucofaríngea 40 ml Frasco,https://www.benavides.com.mx/vantal-015-g100-ml-bencidamina-solucion-bucofaringea-40-ml-frasco
,Influenza Tetra,Servicios,,,aplicación de vacuna,dosis a solo $469,del 1 al 31 de diciembre de 2025,,469.0,,Incluye aplicación de vacuna.,./competitors/Benavides/folletos\folleto-de-diciembre_page_2_16-12-2025.jpg,,2025-12-15,Farmacias Benavides,,
1043621,Pirquet 120 mg c/10 comps.,Medicamentos,Pirquet,120,mg c/10 comps.,a solo $249,del 1 al 31 de diciembre de 2025,,249.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501125188176.0,2025-12-15,Farmacias Benavides,Pirquet 120 mg Fexofenadina 10 Comprimidos,https://www.benavides.com.mx/pirquet-120-mg-fexofenadina-10-comprimidos
1043625,Pirquet 180 mg c/10 comps.,Medicamentos,Pirquet,180,mg c/10 comps.,a solo $299,del 1 al 31 de diciembre de 2025,,299.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501125188183.0,2025-12-15,Farmacias Benavides,Pirquet 180 mg Fexofenadina 10 Comprimidos,https://www.benavides.com.mx/pirquet-180-mg-fexofenadina-10-comprimidos
173,MULTIPLE_PRODUCTOS,Medicamentos,Sensibit D,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501299307236.0,2025-12-15,Farmacias Benavides,Sensibit D NF 2.5 mg Loratadina/5 mg Fenilefrina/500 mg Paracetamol 12 Tabletas,https://www.benavides.com.mx/sensibit-d-nf-25-mg-loratadina5-mg-fenilefrina500-mg-paracetamol-12-tabletas
1003211,MULTIPLE_PRODUCTOS,Medicamentos,Sensibit D,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501299307922.0,2025-12-15,Farmacias Benavides,Sensibit D 16.66 mg Loratadina/3.2 g Paracetamol/100 ml Jarabe Infantil Sabor Frambuesa 60 ml,https://www.benavides.com.mx/sensibit-d-1666-mg-loratadina32-g-paracetamol100-ml-jarabe-infantil-sabor-frambuesa-60-ml
1003212,MULTIPLE_PRODUCTOS,Medicamentos,Sensibit D,,,15% desc.,del 1 al 31 de diciembre de 2025,,,,15% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501299307915.0,2025-12-15,Farmacias Benavides,Sensibit D 33.33 mg Fenilefrina/16.66 mg Loratadina/3.2 g Paracetamol/100 ml Solución Pediátrico 120 ml,https://www.benavides.com.mx/sensibit-d-3333-mg-fenilefrina1666-mg-loratadina32-g-paracetamol100-ml-solucion-pediatrico-120-ml
407232,Combivent 0.5/2.5 mg c/10 amp. de 2.5 ml,Medicamentos,Combivent,0.5/2.5,mg c/10 amp. de 2.5 ml,a solo $632,del 1 al 31 de diciembre de 2025,,632.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501037910063.0,2025-12-15,Farmacias Benavides,Combivent 0.5 mg Bromuro de Ipratropio/2.5 mg Salbutamol 10 Ampolletas,https://www.benavides.com.mx/combivent-05-mg-bromuro-de-ipratropio25-mg-salbutamol-10-ampolletas
265799,Redoxon Forte 2 g c/10 comps. efervescentes,Medicamentos,Redoxon,2,g c/10 comps. efervescentes,a solo $159,del 1 al 31 de diciembre de 2025,,159.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501008409503.0,2025-12-15,Farmacias Benavides,Redoxon Forte 2 g Ácido Ascórbico 10 Comprimidos,https://www.benavides.com.mx/redoxon-forte-2-g-acido-ascorbico-10-comprimidos
1042062,Loratadina 10 mg c/20 tabs.,Medicamentos,farmacias benavides,10,mg c/20 tabs.,a solo $50,del 1 al 31 de diciembre de 2025,,50.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7502009747212.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 10 mg Loratadina 20 Tabletas,https://www.benavides.com.mx/farmacias-benavides-10-mg-loratadina-20-tabletas
379689,Allegra 180 mg c/10 comps.,Medicamentos,Allegra,180,mg c/10 comps.,a solo $383,del 1 al 31 de diciembre de 2025,,383.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501165001725.0,2025-12-15,Farmacias Benavides,Allegra 180 mg Fexofenadina 10 Tabletas,https://www.benavides.com.mx/allegra-180-mg-fexofenadina-10-tabletas
1030554,Misdapre Rac 10/5 mg c/28 tabs.,Medicamentos,Misdapre Rac,10/5,mg c/28 tabs.,"a solo $1,034",del 1 al 31 de diciembre de 2025,,1034.0,,Llévate 1 gratis al acumular 3 piezas,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,8904091121793.0,2025-12-15,Farmacias Benavides,Misdapre Rac 10 mg Montelukast/5 mg Levocetirizina 28 Tabletas,https://www.benavides.com.mx/misdapre-rac-10-mg-montelukast5-mg-levocetirizina-28-tabletas
1317,Dimegan-D jarabe y solución pediátrica 60 ml,Medicamentos,Dimegan-D,60,ml,a solo $312 c/u,del 1 al 31 de diciembre de 2025,,312.0,,Precio válido presentando el código en caja,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501314703647.0,2025-12-15,Farmacias Benavides,Dimegan D 0.1 g Loratadina/0.4 g Fenilefrina 60 ml Jarabe,https://www.benavides.com.mx/dimegan-d-01-g-loratadina04-g-fenilefrina-60-ml-jarabe
1253,Dimegan-D jarabe y solución pediátrica 60 ml,Medicamentos,Dimegan-D,60,ml,a solo $312 c/u,del 1 al 31 de diciembre de 2025,,312.0,,Precio válido presentando el código en caja,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501314703630.0,2025-12-15,Farmacias Benavides,Dimegan D 0.05 g Loratadina/0.2 g Fenilefrina/100 ml Solución Pediátrica 60 ml,https://www.benavides.com.mx/dimegan-d-005-g-loratadina02-g-fenilefrina100-ml-solucion-pediatrica-60-ml
1045297,MULTIPLE_PRODUCTOS,Medicamentos,Ricola,,,2 x $62,del 1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7610700014752.0,2025-12-15,Farmacias Benavides,Ricola Caramelo Macizo con Hierbas Alpinas Suizas Original Sin Azúcar 11 ud Pastillas,https://www.benavides.com.mx/ricola-caramelo-macizo-con-hierbas-alpinas-suizas-original-sin-azucar-11-ud-pastillas
1045287,MULTIPLE_PRODUCTOS,Medicamentos,Ricola,,,2 x $62,del 1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7610700014721.0,2025-12-15,Farmacias Benavides,Ricola Caramelo Macizo con Hierbas Alpinas Suizas Limón Menta Sin Azúcar 11 ud Pastillas,https://www.benavides.com.mx/ricola-caramelo-macizo-con-hierbas-alpinas-suizas-limon-menta-sin-azucar-11-ud-pastillas
1046781,MULTIPLE_PRODUCTOS,Medicamentos,Ricola,,,2 x $62,del 1 al 31 de diciembre de 2025,,,,¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7610700014783.0,2025-12-15,Farmacias Benavides,Ricola Caramelo Macizo con Hierbas Alpinas Suizas Eucalipto Sin Azúcar 11 ud Pastillas,https://www.benavides.com.mx/ricola-caramelo-macizo-con-hierbas-alpinas-suizas-eucalipto-sin-azucar-11-ud-pastillas
1036317,MULTIPLE_PRODUCTOS,Medicamentos,Graneodin,,,40% desc. en la 2a. pieza,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la 2da pieza ¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501058715494.0,2025-12-15,Farmacias Benavides,Graneodin F 8.7 mg Flurbiprofeno Sabor Miel-Limón 16 ud Pastilla,https://www.benavides.com.mx/graneodin-f-87-mg-flurbiprofeno-sabor-miel-limon-16-ud-pastilla
1036346,MULTIPLE_PRODUCTOS,Medicamentos,Graneodin,,,40% desc. en la 2a. pieza,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la 2da pieza ¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501058715487.0,2025-12-15,Farmacias Benavides,Graneodin F 8.7 mg Flurbiprofeno Sabor Naranja 16 ud Pastilla,https://www.benavides.com.mx/graneodin-f-87-mg-flurbiprofeno-sabor-naranja-16-ud-pastilla
752177,MULTIPLE_PRODUCTOS,Medicamentos,Graneodin,,,40% desc. en la 2a. pieza,del 1 al 31 de diciembre de 2025,,,,40% de descuento en la 2da pieza ¡combínalos!,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501095409059.0,2025-12-15,Farmacias Benavides,Graneodin B 10 mg Benzocaína Sabor Miel-Limón 24 ud Pastillas,https://www.benavides.com.mx/graneodin-b-10-mg-benzocaina-sabor-miel-limon-24-ud-pastillas
1047835,Trelegy 200/62.5/25 mcg 30 dosis,Medicamentos,Trelegy,200/62.5/25,mcg 30 dosis,"a solo $1,395",del 1 al 31 de diciembre de 2025,,1395.0,,Llévate 1 gratis al acumular 2 piezas,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501027800169.0,2025-12-15,Farmacias Benavides,Trelegy 200 mcg Fluticasona/62.5 mcg Umeclidinio/25 mcg Vilanterol 30 Dosis,https://www.benavides.com.mx/trelegy-200-mcg-fluticasona625-mcg-umeclidinio25-mcg-vilanterol-30-dosis
1042146,Salbutamol 100 mcg 13.5 mg 200 dosis,Medicamentos,farmacias benavides,100,mcg 13.5 mg 200 dosis,a solo $69,del 1 al 31 de diciembre de 2025,,69.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7502213050535.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 100 mcg Salbutamol Aerosol 200 Dosis,https://www.benavides.com.mx/farmacias-benavides-100-mcg-salbutamol-aerosol-200-dosis
1027337,Omron nebulizador modelo NEC-801,Equipo Médico,Omron,,,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,73796801212.0,2025-12-15,Farmacias Benavides,Omron Nebulizador de Compresor Silencioso NE-C801LA 1 ud,https://www.benavides.com.mx/omron-nebulizador-de-compresor-silencioso-ne-c801la-1-ud
1039558,Benzonatato 100 mg c/20 cáps.,Medicamentos,farmacias benavides,100,mg c/20 cáps.,a solo $69,del 1 al 31 de diciembre de 2025,,69.0,,Llévate 1 gratis al acumular 3 piezas,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501471897838.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 100 mg Benzonatato 20 Cápsulas,https://www.benavides.com.mx/farmacias-benavides-100-mg-benzonatato-20-capsulas
1039213,Ciprofloxacino 500 mg c/14 tabs.,Medicamentos,farmacias benavides,500,mg c/14 tabs.,a solo $149,del 1 al 31 de diciembre de 2025,,149.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501125181719.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 500 mg Ciprofloxacino 14 Tabletas,https://www.benavides.com.mx/farmacias-benavides-500-mg-ciprofloxacino-14-tabletas
1045402,Levocetirizina 5 mg c/20 tabs.,Medicamentos,farmacias benavides,5,mg c/20 tabs.,50% desc. en la 2a pieza,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la 2da pieza,./competitors/Benavides/folletos\folleto-de-diciembre_page_3_16-12-2025.jpg,7501258215466.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 5 mg Levocetirizina 20 Tabletas,https://www.benavides.com.mx/farmacias-benavides-5-mg-levocetirizina-20-tabletas
1019472,Lysomucil granulado 200 mg c/30 sobres,Respiratorios,Lysomucil,200.0,mg c/30 sobres,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502209710115.0,2025-12-15,Farmacias Benavides,Lysomucil 200 mg Acetilcisteina 30 ud Sobres,https://www.benavides.com.mx/lysomucil-200-mg-acetilcisteina-30-ud-sobres
1021856,Lysomucil solución 2% 120 ml,Respiratorios,Lysomucil,120.0,ml,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502209710122.0,2025-12-15,Farmacias Benavides,Lysomucil 2% Acetilcisteína Solución 120 ml,https://www.benavides.com.mx/lysomucil-2-acetilcisteina-solucion-120-ml
1044902,Lysomucil 100/mL c/5 amps. de 3 ml,Respiratorios,Lysomucil,5.0,amps. de 3 ml,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502209710498.0,2025-12-15,Farmacias Benavides,Lysomucil SNI 100 mg/ml Acetilcisteína 5 Ampolletas,https://www.benavides.com.mx/lysomucil-sni-100-mgml-acetilcisteina-5-ampolletas
1016432,Lysomucil 600 mg c/20 tabs.,Respiratorios,Lysomucil,600.0,mg c/20 tabs.,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502209710108.0,2025-12-15,Farmacias Benavides,Lysomucil 600 mg Acetilcisteína 20 Tabletas,https://www.benavides.com.mx/lysomucil-600-mg-acetilcisteina-20-tabletas
672459,Celestamine NS 100/5 mg/100 ml solución pediátrica,Respiratorios,Celestamine,60.0,ml,a solo $270,del 1 al 31 de diciembre de 2025,,270.0,,Válido presentando el código en caja,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501050699990.0,2025-12-15,Farmacias Benavides,Celestamine Ns Pediátrico 100 mg Loratadina/5 mg Betametasona/100 ml 60 ml Solución,https://www.benavides.com.mx/celestamine-ns-pediatrico-100-mg-loratadina5-mg-betametasona100-ml-60-ml-solucion
1036729,Aliren 50/3/300 mg c/24 cáps.,Respiratorios,Aliren,24.0,cáps.,25% desc.,del 1 al 31 de diciembre de 2025,,,,25% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501300420541.0,2025-12-15,Farmacias Benavides,Aliren 50 mg / 3 mg / 300 mg Amantadina + Clorfenamina + Paracetamol 24 ud Cápsulas,https://www.benavides.com.mx/aliren-50-mg-3-mg-300-mg-amantadina-clorfenamina-paracetamol-24-ud-capsulas
1034211,Seltaferon 75 mg c/10 cáps.,Respiratorios,Seltaferon,10.0,cáps.,a solo $419,del 1 al 31 de diciembre de 2025,,419.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501299307694.0,2025-12-15,Farmacias Benavides,Seltaferon 75 mg Oseltamivir 10 Cápsulas,https://www.benavides.com.mx/seltaferon-75-mg-oseltamivir-10-capsulas
1037638,Sensibit RIN 30/5 mg c/20 cáps. y pediátrico 0.2/0.05 mg solución 60 ml,Respiratorios,Sensibit RIN,,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501299308684.0,2025-12-15,Farmacias Benavides,Sensibit Rin 30 mg Fenilefrina/5 mg Loratadina 20 Cápsulas,https://www.benavides.com.mx/sensibit-rin-30-mg-fenilefrina5-mg-loratadina-20-capsulas
1035067,Sensibit RIN 30/5 mg c/20 cáps. y pediátrico 0.2/0.05 mg solución 60 ml,Respiratorios,Sensibit RIN,,,10% desc.,del 1 al 31 de diciembre de 2025,,,,10% de descuento,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501299307885.0,2025-12-15,Farmacias Benavides,Sensibit Rin 0.2 g Fenilefrina/0.05 g Loratadina Solución Pediátrico 60 ml,https://www.benavides.com.mx/sensibit-rin-02-g-fenilefrina005-g-loratadina-solucion-pediatrico-60-ml
1042310,Troferit Flow 30/30 mg c/15 tabs.,Respiratorios,Troferit Flow,15.0,tabs.,a solo $219,del 1 al 31 de diciembre de 2025,,219.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501088505836.0,2025-12-15,Farmacias Benavides,Troferit Flow 30 mg /30 mg Ambroxol + Dropropizina 15 ud Tabletas,https://www.benavides.com.mx/troferit-flow-30-mg-30-mg-ambroxol-dropropizina-15-ud-tabletas
1007636,Vannair 80/4.5 mcg aerosol 120 dosis,Respiratorios,Vannair,120.0,dosis,"a solo $1,136",del 1 al 31 de diciembre de 2025,,1136.0,,¡Llévate gratis! 1+ Al acumular 3 piezas en tu tarjeta Benavides Conmigo.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501098606103.0,2025-12-15,Farmacias Benavides,Vannair 80 mcg Budesonida/4.5 mcg Formoterol 120 Dosis Aerosol,https://www.benavides.com.mx/vannair-80-mcg-budesonida45-mcg-formoterol-120-dosis-aerosol
863602,Dalacin C 300 mg c/16 cáps.,Respiratorios,Dalacin C,16.0,cáps.,a solo $649,del 1 al 31 de diciembre de 2025,,649.0,,Este medicamento requiere prescripción médica.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501287627957.0,2025-12-15,Farmacias Benavides,Dalacin C 300 mg Clindamicina 16 ud Cápsulas,https://www.benavides.com.mx/dalacin-c-300-mg-clindamicina-16-ud-capsulas
1042359,Oseltamivir 75 mg c/10 cáps. + Tramadol 100 mg c/10 cáps.,Respiratorios,Genérico,,,Lleva cada par por solo $399,del 1 al 31 de diciembre de 2025,,399.0,,El precio de $399 es por el par de productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502226295664.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 75 mg Oseltamivir 10 Cápsulas,https://www.benavides.com.mx/farmacias-benavides-75-mg-oseltamivir-10-capsulas
1040429,Oseltamivir 75 mg c/10 cáps. + Tramadol 100 mg c/10 cáps.,Respiratorios,Genérico,,,Lleva cada par por solo $399,del 1 al 31 de diciembre de 2025,,399.0,,El precio de $399 es por el par de productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7257427814526.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 100 mg Tramadol 10 Cápsulas,https://www.benavides.com.mx/farmacias-benavides-100-mg-tramadol-10-capsulas
1039029,Troferit Flow 3/3 mg/mL jarabe 120 ml,Respiratorios,Troferit Flow,120.0,ml,a solo $240,del 1 al 31 de diciembre de 2025,,240.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501088505829.0,2025-12-15,Farmacias Benavides,Troferit Flow 3 mg Dropropizina/3 mg Ambroxol/ml 120 ml Jarabe,https://www.benavides.com.mx/troferit-flow-3-mg-dropropizina3-mg-ambroxolml-120-ml-jarabe
1007075,Avamys-2A 27.5/50 mcg aerosol 120 dosis,Respiratorios,Avamys-2A,120.0,dosis,a solo $554,del 1 al 31 de diciembre de 2025,,554.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,5033439034211.0,2025-12-15,Farmacias Benavides,Avamys 2a 27.5 mcg/50 mcl Furoato de Fluticasona 120 Dosis,https://www.benavides.com.mx/avamys-2a-275-mcg50-mcl-furoato-de-fluticasona-120-dosis
1047104,Desloratadina 5 mg c/10 tabs.,Respiratorios,farmacias benavides,10.0,tabs.,50% desc. en la 2a pieza,del 1 al 31 de diciembre de 2025,,,,50% de descuento en la segunda pieza.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501258215411.0,2025-12-15,Farmacias Benavides,Farmacias Benavides Desloratadina 5 mg 10 ud Tabletas,https://www.benavides.com.mx/farmacias-benavides-desloratadina-5-mg-10-ud-tabletas
1042359,Oseltamivir 75 mg c/10 cáps. + Ibuprofeno 800 mg c/10 tabs.,Respiratorios,farmacias benavides,,,Lleva cada par por solo $399,del 1 al 31 de diciembre de 2025,,399.0,,El precio de $399 es por el par de productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7502226295664.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 75 mg Oseltamivir 10 Cápsulas,https://www.benavides.com.mx/farmacias-benavides-75-mg-oseltamivir-10-capsulas
1047742,Oseltamivir 75 mg c/10 cáps. + Ibuprofeno 800 mg c/10 tabs.,Respiratorios,farmacias benavides,,,Lleva cada par por solo $399,del 1 al 31 de diciembre de 2025,,399.0,,El precio de $399 es por el par de productos.,./competitors/Benavides/folletos\folleto-de-diciembre_page_4_16-12-2025.jpg,7501478316882.0,2025-12-15,Farmacias Benavides,Farmacias Benavides 800 mg Ibuprofeno 10 Tabletas,https://www.benavides.com.mx/farmacias-benavides-800-mg-ibuprofeno-10-tabletas
1004952,"Glucerna vainilla, fresa y chocolate",Suplementos,Glucerna,237,ml,"Lleva 3 con 10% desc, 4 con 15% desc, 5 con 20% desc, ¡Llévate 1+ gratis! Al acumular 5 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_5_16-12-2025.jpg,7501033956126.0,2025-12-15,Farmacias Benavides,Glucerna Alimentación Especializada Sabor Vainilla 237 ml,https://www.benavides.com.mx/glucerna-alimentacion-especializada-sabor-vainilla-237-ml
1004953,"Glucerna vainilla, fresa y chocolate",Suplementos,Glucerna,237,ml,"Lleva 3 con 10% desc, 4 con 15% desc, 5 con 20% desc, ¡Llévate 1+ gratis! Al acumular 5 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_5_16-12-2025.jpg,7501033956140.0,2025-12-15,Farmacias Benavides,Glucerna Alimentación Especializada Sabor Fresa 237 ml,https://www.benavides.com.mx/glucerna-alimentacion-especializada-sabor-fresa-237-ml
1004967,"Glucerna vainilla, fresa y chocolate",Suplementos,Glucerna,237,ml,"Lleva 3 con 10% desc, 4 con 15% desc, 5 con 20% desc, ¡Llévate 1+ gratis! Al acumular 5 piezas misma presentación",del 1 al 31 de diciembre de 2025,,,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_5_16-12-2025.jpg,7501033956133.0,2025-12-15,Farmacias Benavides,Glucerna Alimentación Especializada Sabor Chocolate 237 ml,https://www.benavides.com.mx/glucerna-alimentacion-especializada-sabor-chocolate-237-ml
1050627,"Nutribio SF vainilla, fresa y chocolate",Suplementos,NutriBio,237,ml,¡Llévate 1+ gratis! Al acumular 3 piezas misma presentación,del 1 al 31 de diciembre de 2025,,55.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_5_16-12-2025.jpg,7501300422231.0,2025-12-15,Farmacias Benavides,NutriBio Sf Suplemento Alimenticio Sabor Chocolate 237 ml,https://www.benavides.com.mx/nutribio-sf-suplemento-alimenticio-sabor-chocolate-237-ml
1050654,"Nutribio SF vainilla, fresa y chocolate",Suplementos,NutriBio,237,ml,¡Llévate 1+ gratis! Al acumular 3 piezas misma presentación,del 1 al 31 de diciembre de 2025,,55.0,,,./competitors/Benavides/folletos\folleto-de-diciembre_page_5_16-12-2025.jpg,7501300422224.0,2025-12-15,Farmacias Benavides,NutriBio Sf Suplemento Alimenticio Sabor Fresa 237 ml,https://www.benavides.com.mx/nutribio-sf-suplemento-alimenticio-sabor-fresa-237-ml
